"ID"	"grade"	"cnty"	"dist"	"schl"	"cntyname"	"distname"	"schlname"	"DFG"	"valscllang"	"pplang"	"plang"	"aplang"	"mnscllang"	"paplang"	"paplangnum"	"valsclmath"	"ppmath"	"pmath"	"apmath"	"mnsclmath"	"papmath"	"papmathnum"	"valsclsci"	"ppsci"	"psci"	"apsci"	"mnsclsci"	"papsci"	"papscinum"	"ttltstd"	"ttlpapnam"
96	"11"	"03"	"4610"	"   "	"BERGEN    "	"SADDLE BROOK TOWNSHIP"	""	"DE"	"122"	"7.4"	"79.5"	"13.1"	"230.0"	92.60	112.97	"122"	"20.5"	"64.8"	"14.8"	"218.6"	79.60	97.11	""	""	""					244.00	210.08
97	"11"	"03"	"4610"	"050"	"BERGEN    "	"SADDLE BROOK TOWNSHIP"	"SADDLE BROOK H.S."	"DE"	"122"	"7.4"	"79.5"	"13.1"	"230.0"	92.60	112.97	"122"	"20.5"	"64.8"	"14.8"	"218.6"	79.60	97.11	""	""	""					244.00	210.08
98	"11"	"03"	"5150"	"   "	"BERGEN    "	"TEANECK"	""	"GH"	"310"	"6.1"	"81.0"	"12.9"	"230.3"	93.90	291.09	"310"	"25.8"	"58.7"	"15.5"	"216.7"	74.20	230.02	""	""	""					620.00	521.11
99	"11"	"03"	"5150"	"050"	"BERGEN    "	"TEANECK"	"TEANECK H.S."	"GH"	"310"	"6.1"	"81.0"	"12.9"	"230.3"	93.90	291.09	"310"	"25.8"	"58.7"	"15.5"	"216.7"	74.20	230.02	""	""	""					620.00	521.11
100	"11"	"03"	"5160"	"   "	"BERGEN    "	"TENAFLY"	""	"I "	"330"	"1.2"	"53.0"	"45.8"	"245.1"	98.80	326.04	"330"	"5.5"	"31.5"	"63.0"	"249.7"	94.50	311.85	""	""	""					660.00	637.89
101	"11"	"03"	"5160"	"050"	"BERGEN    "	"TENAFLY"	"TENAFLY H.S."	"I "	"330"	"1.2"	"53.0"	"45.8"	"245.1"	98.80	326.04	"330"	"5.5"	"31.5"	"63.0"	"249.7"	94.50	311.85	""	""	""					660.00	637.89
102	"11"	"03"	"5410"	"   "	"BERGEN    "	"WALDWICK"	""	"GH"	"105"	"2.9"	"76.2"	"21.0"	"237.1"	97.20	102.06	"105"	"12.4"	"50.5"	"37.1"	"234.3"	87.60	91.98	""	""	""					210.00	194.04
103	"11"	"03"	"5410"	"030"	"BERGEN    "	"WALDWICK"	"WALDWICK H.S."	"GH"	"105"	"2.9"	"76.2"	"21.0"	"237.1"	97.20	102.06	"105"	"12.4"	"50.5"	"37.1"	"234.3"	87.60	91.98	""	""	""					210.00	194.04
104	"11"	"03"	"5430"	"   "	"BERGEN    "	"WALLINGTON"	""	"B "	"95"	"7.4"	"82.1"	"10.5"	"229.3"	92.60	87.97	"94"	"14.9"	"57.4"	"27.7"	"227.4"	85.10	79.99	""	""	""					189.00	167.96
105	"11"	"03"	"5430"	"050"	"BERGEN    "	"WALLINGTON"	"WALLINGTON H.S."	"B "	"95"	"7.4"	"82.1"	"10.5"	"229.3"	92.60	87.97	"94"	"14.9"	"57.4"	"27.7"	"227.4"	85.10	79.99	""	""	""					189.00	167.96
106	"11"	"03"	"5755"	"   "	"BERGEN    "	"WESTWOOD REG SCHOOL DIST"	""	"GH"	"182"	"3.3"	"67.6"	"29.1"	"238.1"	96.70	175.99	"182"	"12.6"	"57.7"	"29.7"	"230.7"	87.40	159.06	""	""	""					364.00	335.06
107	"11"	"03"	"5755"	"050"	"BERGEN    "	"WESTWOOD REG SCHOOL DIST"	"WESTWOOD REGIONAL JR./SR."	"GH"	"182"	"3.3"	"67.6"	"29.1"	"238.1"	96.70	175.99	"182"	"12.6"	"57.7"	"29.7"	"230.7"	87.40	159.06	""	""	""					364.00	335.06
108	"11"	"03"	"5830"	"   "	"BERGEN    "	"WOOD-RIDGE"	""	"FG"	"69"	"4.3"	"84.1"	"11.6"	"231.6"	95.70	66.03	"69"	"18.8"	"66.7"	"14.5"	"224.9"	81.20	56.02	""	""	""					138.00	122.06
109	"11"	"03"	"5830"	"050"	"BERGEN    "	"WOOD-RIDGE"	"WOOD-RIDGE H.S."	"FG"	"69"	"4.3"	"84.1"	"11.6"	"231.6"	95.70	66.03	"69"	"18.8"	"66.7"	"14.5"	"224.9"	81.20	56.02	""	""	""					138.00	122.06
110	"11"	"05"	"0475"	"   "	"BURLINGTON"	"BORDENTOWN REGIONAL"	""	"FG"	"167"	"7.2"	"76.6"	"16.2"	"229.5"	92.80	154.97	"167"	"19.2"	"61.1"	"19.8"	"224.8"	80.90	135.10	""	""	""					334.00	290.07
111	"11"	"05"	"0475"	"050"	"BURLINGTON"	"BORDENTOWN REGIONAL"	"BORDENTOWN REGIONAL H.S."	"FG"	"167"	"7.2"	"76.6"	"16.2"	"229.5"	92.80	154.97	"167"	"19.2"	"61.1"	"19.8"	"224.8"	80.90	135.10	""	""	""					334.00	290.07
112	"11"	"05"	"0600"	"   "	"BURLINGTON"	"BURLINGTON CITY"	""	"B "	"117"	"21.4"	"71.8"	"6.8"	"215.3"	78.60	91.96	"115"	"46.1"	"45.2"	"8.7"	"205.1"	53.90	61.98	""	""	""					232.00	153.94
113	"11"	"05"	"0600"	"020"	"BURLINGTON"	"BURLINGTON CITY"	"BURLINGTON CITY H.S."	"B "	"117"	"21.4"	"71.8"	"6.8"	"215.3"	78.60	91.96	"115"	"46.1"	"45.2"	"8.7"	"205.1"	53.90	61.98	""	""	""					232.00	153.94
114	"11"	"05"	"0610"	"040"	"BURLINGTON"	"BURLINGTON CO INST TECH"	"BURL CO INST - MEDFORD"	"V "	"188"	"14.4"	"78.2"	"7.4"	"221.7"	85.60	160.92	"188"	"39.9"	"52.7"	"7.4"	"208.1"	60.10	112.98	""	""	""					376.00	273.91
115	"11"	"05"	"0610"	"030"	"BURLINGTON"	"BURLINGTON CO INST TECH"	"BURL CO INST - WESTAMPTON"	"V "	"304"	"8.9"	"83.9"	"7.2"	"225.9"	91.10	276.94	"304"	"32.9"	"60.9"	"6.3"	"209.9"	67.20	204.28	""	""	""					608.00	481.23
116	"11"	"05"	"0610"	"   "	"BURLINGTON"	"BURLINGTON CO INST TECH"	""	"V "	"492"	"11.0"	"81.7"	"7.3"	"224.3"	89.00	437.88	"492"	"35.6"	"57.7"	"6.7"	"209.2"	64.40	316.84	""	""	""					984.00	754.72
117	"11"	"05"	"0620"	"   "	"BURLINGTON"	"BURLINGTON TOWNSHIP"	""	"FG"	"344"	"8.4"	"82.0"	"9.6"	"226.8"	91.60	315.10	"344"	"22.4"	"57.3"	"20.3"	"221.4"	77.60	266.94	""	""	""					688.00	582.04
118	"11"	"05"	"0620"	"010"	"BURLINGTON"	"BURLINGTON TOWNSHIP"	"BURLINGTON TOWNSHIP H.S."	"FG"	"344"	"8.4"	"82.0"	"9.6"	"226.8"	91.60	315.10	"344"	"22.4"	"57.3"	"20.3"	"221.4"	77.60	266.94	""	""	""					688.00	582.04
119	"11"	"05"	"0840"	"   "	"BURLINGTON"	"CINNAMINSON TOWNSHIP"	""	"FG"	"190"	"4.7"	"79.5"	"15.8"	"233.8"	95.30	181.07	"189"	"19.0"	"58.7"	"22.2"	"224.8"	80.90	152.90	""	""	""					379.00	333.97
120	"11"	"05"	"0840"	"030"	"BURLINGTON"	"CINNAMINSON TOWNSHIP"	"CINNAMINSON H.S."	"FG"	"190"	"4.7"	"79.5"	"15.8"	"233.8"	95.30	181.07	"189"	"19.0"	"58.7"	"22.2"	"224.8"	80.90	152.90	""	""	""					379.00	333.97
121	"11"	"05"	"1060"	"   "	"BURLINGTON"	"DELRAN TOWNSHIP"	""	"FG"	"213"	"8.0"	"71.4"	"20.7"	"230.4"	92.10	196.17	"213"	"22.1"	"55.4"	"22.5"	"221.2"	77.90	165.92	""	""	""					426.00	362.10
122	"11"	"05"	"1060"	"005"	"BURLINGTON"	"DELRAN TOWNSHIP"	"DELRAN H.S."	"FG"	"213"	"8.0"	"71.4"	"20.7"	"230.4"	92.10	196.17	"213"	"22.1"	"55.4"	"22.5"	"221.2"	77.90	165.92	""	""	""					426.00	362.10
123	"11"	"05"	"1520"	"   "	"BURLINGTON"	"FLORENCE TOWNSHIP"	""	"DE"	"111"	"9.9"	"78.4"	"11.7"	"226.6"	90.10	100.01	"111"	"31.5"	"55.0"	"13.5"	"213.5"	68.50	76.03	""	""	""					222.00	176.04
124	"11"	"05"	"1520"	"050"	"BURLINGTON"	"FLORENCE TOWNSHIP"	"FLORENCE TWP. MEM. H.S."	"DE"	"111"	"9.9"	"78.4"	"11.7"	"226.6"	90.10	100.01	"111"	"31.5"	"55.0"	"13.5"	"213.5"	68.50	76.03	""	""	""					222.00	176.04
125	"11"	"05"	"2610"	"   "	"BURLINGTON"	"LENAPE REGIONAL"	""	"GH"	"1818"	"4.0"	"72.9"	"23.2"	"236.0"	96.10	1747.09	"1816"	"12.9"	"58.0"	"29.1"	"231.0"	87.10	1581.73	""	""	""					3634.00	3328.83
126	"11"	"05"	"2610"	"070"	"BURLINGTON"	"LENAPE REGIONAL"	"SENECA HIGH SCHOOL"	"GH"	"316"	"5.7"	"75.0"	"19.3"	"235.3"	94.30	297.98	"317"	"12.6"	"66.9"	"20.5"	"227.8"	87.40	277.05	""	""	""					633.00	575.04
127	"11"	"05"	"2610"	"060"	"BURLINGTON"	"LENAPE REGIONAL"	"SHAWNEE H.S."	"GH"	"393"	"2.3"	"66.4"	"31.3"	"240.3"	97.70	383.96	"392"	"8.9"	"56.6"	"34.4"	"235.1"	91.00	356.72	""	""	""					785.00	740.68
128	"11"	"05"	"2610"	"050"	"BURLINGTON"	"LENAPE REGIONAL"	"LENAPE H.S."	"GH"	"504"	"4.4"	"74.4"	"21.2"	"234.6"	95.60	481.82	"502"	"13.3"	"55.2"	"31.5"	"232.2"	86.70	435.23	""	""	""					1006.00	917.05
129	"11"	"05"	"2610"	"040"	"BURLINGTON"	"LENAPE REGIONAL"	"CHEROKEE H.S."	"GH"	"605"	"3.8"	"74.7"	"21.5"	"234.9"	96.20	582.01	"605"	"15.2"	"56.7"	"28.1"	"229.2"	84.80	513.04	""	""	""					1210.00	1095.05
130	"11"	"05"	"3010"	"   "	"BURLINGTON"	"MAPLE SHADE TOWNSHIP"	""	"CD"	"126"	"8.7"	"77.8"	"13.5"	"227.9"	91.30	115.03	"127"	"24.4"	"55.1"	"20.5"	"223.9"	75.60	96.01	""	""	""					253.00	211.05
131	"11"	"05"	"3010"	"030"	"BURLINGTON"	"MAPLE SHADE TOWNSHIP"	"MAPLE SHADE H.S."	"CD"	"126"	"8.7"	"77.8"	"13.5"	"227.9"	91.30	115.03	"127"	"24.4"	"55.1"	"20.5"	"223.9"	75.60	96.01	""	""	""					253.00	211.05
132	"11"	"05"	"3360"	"   "	"BURLINGTON"	"MOORESTOWN TOWNSHIP"	""	"I "	"345"	"1.4"	"61.4"	"37.1"	"243.0"	98.50	339.82	"346"	"8.7"	"39.0"	"52.3"	"242.8"	91.30	315.89	""	""	""					691.00	655.72
133	"11"	"05"	"3360"	"040"	"BURLINGTON"	"MOORESTOWN TOWNSHIP"	"MOORESTOWN H.S."	"I "	"345"	"1.4"	"61.4"	"37.1"	"243.0"	98.50	339.82	"346"	"8.7"	"39.0"	"52.3"	"242.8"	91.30	315.89	""	""	""					691.00	655.72
134	"11"	"05"	"3690"	"   "	"BURLINGTON"	"N BURLINGTON COUNTY REG"	""	"DE"	"292"	"4.8"	"76.0"	"19.2"	"234.1"	95.20	277.98	"291"	"20.3"	"57.4"	"22.3"	"223.3"	79.70	231.92	""	""	""					583.00	509.91
135	"11"	"05"	"3690"	"050"	"BURLINGTON"	"N BURLINGTON COUNTY REG"	"NORTHERN BURLINGTON CO. R"	"DE"	"292"	"4.8"	"76.0"	"19.2"	"234.1"	95.20	277.98	"291"	"20.3"	"57.4"	"22.3"	"223.3"	79.70	231.92	""	""	""					583.00	509.91
136	"11"	"05"	"3920"	"   "	"BURLINGTON"	"PALMYRA BOROUGH"	""	"DE"	"82"	"18.3"	"70.7"	"11.0"	"220.1"	81.70	66.99	"83"	"45.8"	"48.2"	"6.0"	"203.0"	54.20	44.98	""	""	""					165.00	111.98
137	"11"	"05"	"3920"	"050"	"BURLINGTON"	"PALMYRA BOROUGH"	"PALMYRA H.S."	"DE"	"82"	"18.3"	"70.7"	"11.0"	"220.1"	81.70	66.99	"83"	"45.8"	"48.2"	"6.0"	"203.0"	54.20	44.98	""	""	""					165.00	111.98
138	"11"	"05"	"4050"	"   "	"BURLINGTON"	"PEMBERTON TOWNSHIP"	""	"B "	"246"	"17.9"	"76.0"	"6.1"	"217.9"	82.10	201.96	"244"	"37.3"	"56.6"	"6.1"	"207.0"	62.70	152.98	""	""	""					490.00	354.95
139	"11"	"05"	"4050"	"055"	"BURLINGTON"	"PEMBERTON TOWNSHIP"	"PEMBERTON TWP. HIGH SCHL"	"B "	"246"	"17.9"	"76.0"	"6.1"	"217.9"	82.10	201.96	"244"	"37.3"	"56.6"	"6.1"	"207.0"	62.70	152.98	""	""	""					490.00	354.95
140	"11"	"05"	"4320"	"   "	"BURLINGTON"	"RANCOCAS VALLEY REGIONAL"	""	"DE"	"478"	"6.9"	"72.8"	"20.3"	"232.6"	93.10	445.01	"477"	"17.0"	"56.6"	"26.4"	"227.6"	83.00	395.91	""	""	""					955.00	840.92
141	"11"	"05"	"4320"	"050"	"BURLINGTON"	"RANCOCAS VALLEY REGIONAL"	"RANCOCAS VALLEY REG. H.S."	"DE"	"478"	"6.9"	"72.8"	"20.3"	"232.6"	93.10	445.01	"477"	"17.0"	"56.6"	"26.4"	"227.6"	83.00	395.91	""	""	""					955.00	840.92
142	"11"	"05"	"4450"	"   "	"BURLINGTON"	"RIVERSIDE TOWNSHIP"	""	"B "	"102"	"19.6"	"74.5"	"5.9"	"215.5"	80.40	82.00	"101"	"32.7"	"54.5"	"12.9"	"213.1"	67.40	68.07	""	""	""					203.00	150.08
143	"11"	"05"	"4450"	"050"	"BURLINGTON"	"RIVERSIDE TOWNSHIP"	"RIVERSIDE H.S."	"B "	"102"	"19.6"	"74.5"	"5.9"	"215.5"	80.40	82.00	"101"	"32.7"	"54.5"	"12.9"	"213.1"	67.40	68.07	""	""	""					203.00	150.08
144	"11"	"05"	"5805"	"040"	"BURLINGTON"	"WILLINGBORO"	"LEVITT ALTERNATIVE SCHOOL"	"DE"															""	""	""					0.00	0.00
145	"11"	"05"	"5805"	"053"	"BURLINGTON"	"WILLINGBORO"	"WILLINGBORO HIGH SCHOOL"	"DE"	"222"	"23.9"	"73.0"	"3.2"	"212.6"	76.20	169.16	"223"	"59.6"	"36.3"	"4.0"	"193.5"	40.30	89.86	""	""	""					445.00	259.03
146	"11"	"05"	"5805"	"   "	"BURLINGTON"	"WILLINGBORO"	""	"DE"	"224"	"24.1"	"72.8"	"3.1"	"212.4"	75.90	170.01	"225"	"60.0"	"36.0"	"4.0"	"193.4"	40.00	90.00	""	""	""					449.00	260.01
147	"11"	"07"	"0150"	"   "	"CAMDEN    "	"AUDUBON"	""	"DE"	"146"	"9.6"	"79.5"	"11.0"	"227.8"	90.50	132.13	"145"	"19.3"	"60.7"	"20.0"	"222.9"	80.70	117.01	""	""	""					291.00	249.14
148	"11"	"07"	"0150"	"010"	"CAMDEN    "	"AUDUBON"	"AUDUBON H.S."	"DE"	"146"	"9.6"	"79.5"	"11.0"	"227.8"	90.50	132.13	"145"	"19.3"	"60.7"	"20.0"	"222.9"	80.70	117.01	""	""	""					291.00	249.14
149	"11"	"07"	"0390"	"020"	"CAMDEN    "	"BLACK HORSE PIKE REGIONAL"	"HIGHLAND H.S."	"DE"	"248"	"6.5"	"79.8"	"13.7"	"231.0"	93.50	231.88	"247"	"19.8"	"64.0"	"16.2"	"221.2"	80.20	198.09	""	""	""					495.00	429.97
150	"11"	"07"	"0390"	"030"	"CAMDEN    "	"BLACK HORSE PIKE REGIONAL"	"TIMBER CREEK H.S."	"DE"	"338"	"3.0"	"80.5"	"16.6"	"234.8"	97.10	328.19	"338"	"14.2"	"63.3"	"22.5"	"227.0"	85.80	290.00	""	""	""					676.00	618.20
151	"11"	"07"	"0390"	"050"	"CAMDEN    "	"BLACK HORSE PIKE REGIONAL"	"TRITON H.S."	"DE"	"393"	"8.9"	"76.6"	"14.5"	"230.1"	91.10	358.02	"393"	"21.6"	"59.3"	"19.1"	"222.6"	78.40	308.11	""	""	""					786.00	666.13
152	"11"	"07"	"0390"	"   "	"CAMDEN    "	"BLACK HORSE PIKE REGIONAL"	""	"DE"	"979"	"6.2"	"78.8"	"15.0"	"232.0"	93.80	918.30	"978"	"18.6"	"61.9"	"19.5"	"223.8"	81.40	796.09	""	""	""					1957.00	1714.39
153	"11"	"07"	"0680"	"030"	"CAMDEN    "	"CAMDEN CITY"	"CAMDEN H.S."	"A "	"156"	"57.7"	"42.3"	"0.0"	"184.1"	42.30	65.98	"151"	"87.4"	"12.6"	"0.0"	"177.3"	12.60	19.02	""	""	""					307.00	85.01
154	"11"	"07"	"0680"	"040"	"CAMDEN    "	"CAMDEN CITY"	"WOODROW WILSON H.S."	"A "	"176"	"62.5"	"36.9"	"0.6"	"185.7"	37.50	66.00	"170"	"82.9"	"17.1"	"0.0"	"178.1"	17.10	29.07	""	""	""					346.00	95.07
155	"11"	"07"	"0680"	"305"	"CAMDEN    "	"CAMDEN CITY"	"MET EAST HIGH SCHOOL"	"A "	"32"	"15.6"	"84.4"	"0.0"	"215.3"	84.40	27.00	"32"	"53.1"	"46.9"	"0.0"	"196.6"	46.90	15.00	""	""	""					64.00	42.01
156	"11"	"07"	"0680"	"245"	"CAMDEN    "	"CAMDEN CITY"	"CREATIVE ARTS MORGAN VILLAGE ACADEMY"	"A "	"39"	"10.3"	"89.7"	"0.0"	"218.1"	89.70	34.98	"39"	"69.2"	"30.8"	"0.0"	"188.9"	30.80	12.01	""	""	""					78.00	46.99
157	"11"	"07"	"0680"	"   "	"CAMDEN    "	"CAMDEN CITY"	""	"A "	"456"	"46.3"	"53.3"	"0.4"	"195.0"	53.70	244.87	"445"	"73.7"	"26.1"	"0.2"	"184.3"	26.30	117.03	""	""	""					901.00	361.90
158	"11"	"07"	"0680"	"029"	"CAMDEN    "	"CAMDEN CITY"	"MEDICAL ARTS HIGH SCHOOL"	"A "	"53"	"3.8"	"94.3"	"1.9"	"229.0"	96.20	50.98	"53"	"20.8"	"77.4"	"1.9"	"213.5"	79.30	42.02	""	""	""					106.00	93.01
159	"11"	"07"	"0700"	"030"	"CAMDEN    "	"CAMDEN COUNTY TECHNICAL"	"CAMDEN CO PENNSAUKEN"	"V "	"174"	"6.3"	"89.1"	"4.6"	"224.5"	93.70	163.03	"174"	"29.9"	"66.1"	"4.0"	"211.0"	70.10	121.97	""	""	""					348.00	285.01
160	"11"	"07"	"0700"	"040"	"CAMDEN    "	"CAMDEN COUNTY TECHNICAL"	"CAMDEN CO GLOUCESTER TWP"	"V "	"304"	"22.7"	"75.0"	"2.3"	"212.6"	77.30	234.99	"303"	"58.4"	"41.6"	"0.0"	"195.0"	41.60	126.04	""	""	""					607.00	361.04
161	"11"	"07"	"0700"	"   "	"CAMDEN    "	"CAMDEN COUNTY TECHNICAL"	""	"V "	"478"	"16.7"	"80.1"	"3.1"	"216.9"	83.20	397.69	"477"	"48.0"	"50.5"	"1.5"	"200.8"	52.00	248.04	""	""	""					955.00	645.73
162	"11"	"07"	"0800"	"060"	"CAMDEN    "	"CHERRY HILL TOWNSHIP"	"CHERRY HILL ALTERNATIVE HS"	"GH"	"12"	"8.3"	"91.7"	"0.0"	"216.7"	91.70	11.00	"13"	"61.5"	"38.5"	"0.0"	"190.9"	38.50	5.00	""	""	""					25.00	16.00
163	"11"	"07"	"0800"	"040"	"CAMDEN    "	"CHERRY HILL TOWNSHIP"	"CHERRY HILL HIGH-WEST H.S"	"GH"	"403"	"3.7"	"72.2"	"24.1"	"237.0"	96.30	388.08	"406"	"16.5"	"60.6"	"22.9"	"225.7"	83.50	339.01	""	""	""					809.00	727.09
164	"11"	"07"	"0800"	"030"	"CAMDEN    "	"CHERRY HILL TOWNSHIP"	"CHERRY HILL HIGH-EAST H.S"	"GH"	"519"	"1.2"	"55.3"	"43.5"	"244.8"	98.80	512.77	"519"	"5.4"	"41.6"	"53.0"	"244.4"	94.60	490.97	""	""	""					1038.00	1003.74
165	"11"	"07"	"0800"	"   "	"CAMDEN    "	"CHERRY HILL TOWNSHIP"	""	"GH"	"934"	"2.4"	"63.1"	"34.6"	"241.1"	97.70	912.51	"938"	"11.0"	"49.8"	"39.2"	"235.6"	89.00	834.82	""	""	""					1872.00	1747.33
166	"11"	"07"	"0940"	"   "	"CAMDEN    "	"COLLINGSWOOD BOROUGH"	""	"FG"	"195"	"9.2"	"69.2"	"21.5"	"230.5"	90.70	176.86	"196"	"22.4"	"55.1"	"22.4"	"221.8"	77.50	151.90	""	""	""					391.00	328.76
167	"11"	"07"	"0940"	"030"	"CAMDEN    "	"COLLINGSWOOD BOROUGH"	"COLLINGSWOOD SENIOR H.S."	"FG"	"195"	"9.2"	"69.2"	"21.5"	"230.5"	90.70	176.86	"196"	"22.4"	"55.1"	"22.4"	"221.8"	77.50	151.90	""	""	""					391.00	328.76
168	"11"	"07"	"1255"	"   "	"CAMDEN    "	"EASTERN CAMDEN COUNTY REGIONAL SCH DIST"	""	"GH"	"536"	"3.5"	"60.8"	"35.6"	"240.3"	96.40	516.70	"536"	"9.7"	"47.9"	"42.4"	"237.5"	90.30	484.00	""	""	""					1072.00	1000.71
169	"11"	"07"	"1255"	"050"	"CAMDEN    "	"EASTERN CAMDEN COUNTY REGIONAL SCH DIST"	"EASTERN REGIONAL HS"	"GH"	"536"	"3.5"	"60.8"	"35.6"	"240.3"	96.40	516.70	"536"	"9.7"	"47.9"	"42.4"	"237.5"	90.30	484.00	""	""	""					1072.00	1000.71
170	"11"	"07"	"1770"	"   "	"CAMDEN    "	"GLOUCESTER CITY"	""	"B "	"147"	"12.9"	"81.6"	"5.4"	"223.0"	87.00	127.89	"146"	"32.9"	"54.8"	"12.3"	"214.9"	67.10	97.96	""	""	""					293.00	225.85
171	"11"	"07"	"1770"	"050"	"CAMDEN    "	"GLOUCESTER CITY"	"GLOUCESTER CITY JR-SR HS"	"B "	"147"	"12.9"	"81.6"	"5.4"	"223.0"	87.00	127.89	"146"	"32.9"	"54.8"	"12.3"	"214.9"	67.10	97.96	""	""	""					293.00	225.85
172	"11"	"07"	"1880"	"   "	"CAMDEN    "	"HADDON HEIGHTS"	""	"GH"	"169"	"5.9"	"78.1"	"16.0"	"231.3"	94.10	159.02	"169"	"17.2"	"60.9"	"21.9"	"225.8"	82.80	139.93	""	""	""					338.00	298.96
173	"11"	"07"	"1880"	"050"	"CAMDEN    "	"HADDON HEIGHTS"	"HADDON HEIGHTS H.S."	"GH"	"169"	"5.9"	"78.1"	"16.0"	"231.3"	94.10	159.02	"169"	"17.2"	"60.9"	"21.9"	"225.8"	82.80	139.93	""	""	""					338.00	298.96
174	"11"	"07"	"1890"	"   "	"CAMDEN    "	"HADDON TOWNSHIP"	""	"FG"	"141"	"5.7"	"65.2"	"29.1"	"237.2"	94.30	132.96	"142"	"13.4"	"54.2"	"32.4"	"232.2"	86.60	122.97	""	""	""					283.00	255.93
175	"11"	"07"	"1890"	"050"	"CAMDEN    "	"HADDON TOWNSHIP"	"HADDON TOWNSHIP H.S."	"FG"	"141"	"5.7"	"65.2"	"29.1"	"237.2"	94.30	132.96	"142"	"13.4"	"54.2"	"32.4"	"232.2"	86.60	122.97	""	""	""					283.00	255.93
176	"11"	"07"	"1900"	"   "	"CAMDEN    "	"HADDONFIELD BOROUGH"	""	"J "	"175"	"1.7"	"45.1"	"53.1"	"247.5"	98.20	171.85	"175"	"5.1"	"31.4"	"63.4"	"248.0"	94.80	165.90	""	""	""					350.00	337.75
177	"11"	"07"	"1900"	"050"	"CAMDEN    "	"HADDONFIELD BOROUGH"	"HADDONFIELD MEMORIAL H.S."	"J "	"175"	"1.7"	"45.1"	"53.1"	"247.5"	98.20	171.85	"175"	"5.1"	"31.4"	"63.4"	"248.0"	94.80	165.90	""	""	""					350.00	337.75
178	"11"	"07"	"2670"	"   "	"CAMDEN    "	"LINDENWOLD"	""	"B "	"132"	"18.9"	"73.5"	"7.6"	"217.2"	81.10	107.05	"132"	"40.9"	"49.2"	"9.8"	"207.8"	59.00	77.88	""	""	""					264.00	184.93
179	"11"	"07"	"2670"	"005"	"CAMDEN    "	"LINDENWOLD"	"LINDENWOLD HIGH SCHOOL"	"B "	"132"	"18.9"	"73.5"	"7.6"	"217.2"	81.10	107.05	"132"	"40.9"	"49.2"	"9.8"	"207.8"	59.00	77.88	""	""	""					264.00	184.93
180	"11"	"07"	"4060"	"   "	"CAMDEN    "	"PENNSAUKEN TOWNSHIP"	""	"CD"	"391"	"16.9"	"77.0"	"6.1"	"218.7"	83.10	324.92	"395"	"32.2"	"54.9"	"12.9"	"212.1"	67.80	267.81	""	""	""					786.00	592.73
181	"11"	"07"	"4060"	"050"	"CAMDEN    "	"PENNSAUKEN TOWNSHIP"	"PENNSAUKEN H.S."	"CD"	"391"	"16.9"	"77.0"	"6.1"	"218.7"	83.10	324.92	"395"	"32.2"	"54.9"	"12.9"	"212.1"	67.80	267.81	""	""	""					786.00	592.73
182	"11"	"07"	"4110"	"   "	"CAMDEN    "	"PINE HILL PUBLIC SCHOOL D"	""	"B "	"152"	"14.5"	"77.0"	"8.6"	"222.2"	85.60	130.11	"152"	"29.6"	"61.2"	"9.2"	"211.1"	70.40	107.00	""	""	""					304.00	237.12
183	"11"	"07"	"4110"	"010"	"CAMDEN    "	"PINE HILL PUBLIC SCHOOL D"	"OVERBROOK SENIOR HIGH SCH"	"B "	"152"	"14.5"	"77.0"	"8.6"	"222.2"	85.60	130.11	"152"	"29.6"	"61.2"	"9.2"	"211.1"	70.40	107.00	""	""	""					304.00	237.12
184	"11"	"07"	"5035"	"   "	"CAMDEN    "	"STERLING HIGH SCHOOL DIST"	""	"DE"	"230"	"6.5"	"79.1"	"14.3"	"230.9"	93.40	214.82	"230"	"20.4"	"66.5"	"13.0"	"220.7"	79.50	182.85	""	""	""					460.00	397.67
185	"11"	"07"	"5035"	"050"	"CAMDEN    "	"STERLING HIGH SCHOOL DIST"	"STERLING H.S."	"DE"	"230"	"6.5"	"79.1"	"14.3"	"230.9"	93.40	214.82	"230"	"20.4"	"66.5"	"13.0"	"220.7"	79.50	182.85	""	""	""					460.00	397.67
186	"11"	"07"	"5820"	"   "	"CAMDEN    "	"WINSLOW TOWNSHIP SCHOOL D"	""	"CD"	"289"	"12.5"	"76.1"	"11.4"	"225.0"	87.50	252.87	"289"	"36.0"	"55.0"	"9.0"	"208.0"	64.00	184.96	""	""	""					578.00	437.83
187	"11"	"07"	"5820"	"010"	"CAMDEN    "	"WINSLOW TOWNSHIP SCHOOL D"	"WINSLOW TWP H.S."	"CD"	"289"	"12.5"	"76.1"	"11.4"	"225.0"	87.50	252.87	"289"	"36.0"	"55.0"	"9.0"	"208.0"	64.00	184.96	""	""	""					578.00	437.83
188	"11"	"09"	"0720"	"   "	"CAPE MAY  "	"CAPE MAY COUNTY TECHNICAL"	""	"V "	"146"	"0.7"	"88.4"	"11.0"	"234.7"	99.40	145.12	"146"	"11.0"	"69.9"	"19.2"	"228.2"	89.10	130.08	""	""	""					292.00	275.21
189	"11"	"09"	"0720"	"030"	"CAPE MAY  "	"CAPE MAY COUNTY TECHNICAL"	"CAPE MAY COUNTY TECHNICAL"	"V "	"146"	"0.7"	"88.4"	"11.0"	"234.7"	99.40	145.12	"146"	"11.0"	"69.9"	"19.2"	"228.2"	89.10	130.08	""	""	""					292.00	275.21
